藏,书名,题材,朝代,页数,今译状态,source_url,复核说明,语体,语体依据
集藏,黑籍冤魂,章回小说,清,6,本身白话_无需今译,无,清末鸦片题材小说，无今译,白话,"""问他们平日，这鸦片是在...吃的""，白话叙述"
集藏,鼓掌绝尘,章回小说,明,23,本身白话_无需今译,无,明白话小说集，未见今译本,白话,"""好利害的东西""""我们且进城去""，对话口语可读"
集藏,龙凤再生缘,章回小说,清,25,浅近文言_基本可读_待定,无,弹词改编小说，未见白话今译,浅近文言,"大段奏对""皇甫敬受两世厚恩""半文半白，略费力"
集藏,唐末藩镇演义,章回小说,民国,1,本身白话_无需今译,无,未见现代今译本,白话,"""你就说临安兵屯在八百里啊""""你可别忘了""，白话演义"
集藏,唐祝文周四杰传,章回小说,民国,26,本身白话_无需今译,无,民国白话原著无需今译,白话,"""我千方百计想骗他一壶酒吃""，民国白话流畅"
集藏,唐钟馗全传,章回小说,明,4,无,无,仅古本影印未见今译,文言,"""馗即取剑与诸友视之""""乞相公三思而行""，浅文言偏文言难懂"
集藏,商界现形记,章回小说,清,4,本身白话_无需今译,无,未见现代今译本,白话,"""银子我经手三十多万呢""，含吴语对白但白话为主"
集藏,善恶图全传,章回小说,清,10,本身白话_无需今译,无,仅影印排印本无今译,白话,"""我在京都，已久闻这个奴才""，白话对话可读"
集藏,四游记,章回小说,明,12,本身白话_无需今译,无,未见现代今译本,白话,"""老神仙，弟子稽首""""你是个访道的""，西游体白话"
集藏,回天绮谈,章回小说,清,4,本身白话_无需今译,无,未见现代今译本,白话,"""荒淫无度，穷奢极欲""等夹文，但叙事多白话可读"
集藏,夏商野史,章回小说,清,33,无,无,未见现代今译本,文言,"""倚庐中门之外守丧""""练冠""""服既阕""，仿古文言"
集藏,大八义,章回小说,清,15,本身白话_无需今译,无,评书整理本非今译,白话,"""我看在我兄长的面上""""难道说你家就没有姐妹吗""，白话"
集藏,大宋中兴通俗演义岳王传,章回小说,明,22,浅近文言_基本可读_待定,无,白话本归属不明确,浅近文言,"""贼人恃险以拒我军""及诏书""卿奏殄灭群寇""半文略费力"
集藏,大明奇侠传,章回小说,清,13,本身白话_无需今译,无,未见现代今译本,白话,"""昨日陈兄可在这里了""""些须薄敬，请收""，白话对话"
集藏,大明正德游江南,章回小说,清,4,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,"奏对""巧设器玩，迷惑少主""""其可斩一也""半文半白"
集藏,大汉三合明珠宝剑全传,章回小说,清,15,本身白话_无需今译,无,未见今译或校注本,白话,"""尔祸事已至""夹文，但""立请圣旨""""家人将此事禀知""叙事可读"
集藏,大马扁,章回小说,清,3,本身白话_无需今译,无,清末白话原著无今译,白话,"""怎么好呢""""正胡思乱想""，景物虽华叙事白话可读"
集藏,天女散花,章回小说,民国,4,本身白话_无需今译,无,未见现代今译本,白话,"""你总是呆头呆脑说些呆话，快点住口""，白话对话"
集藏,天妃娘妈传,章回小说,明,5,浅近文言_基本可读_待定,无,仅点校本无今译,浅近文言,对白满纸「弗可向也」「何不可之有」「岂非自贻伊戚乎」夹文言
集藏,天豹图,章回小说,清,3,本身白话_无需今译,无,未见今译或校注本,白话,「红花道」「快快去请一位医生来看」「且听下回分解」纯口语
集藏,女仙外史,章回小说,清,38,本身白话_无需今译,无,未见现代今译本,浅近文言,叙事白话，夹「莫逐燕」谣谶解说及「汝果尽忠于朕」短文言句
集藏,女娲石,章回小说,清,5,本身白话_无需今译,无,未见现代今译本,白话,「酒保，有酒没有」「怎不拿菜与老娘吃吃」全口语对白
集藏,女开科传,章回小说,清,6,本身白话_无需今译,无,未见现代今译本,白话,「妈妈道」「你这大胆婆娘」「一五一十从头到尾说了一遍」
集藏,女界鬼域记,章回小说,清,3,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,演说体夹「可驳拒的理由此其二」「绝对冤家」半文半新名词
集藏,好逑传,章回小说,清,8,本身白话_无需今译,无,仅有外文译本无今译,浅近文言,对白雅驯「柔情似水」「直觉心震骨惊」夹诗，叙事仍可读
集藏,如此京华,章回小说,民国,14,本身白话_无需今译,无,民国白话原著无需今译,白话,「要死呀」「赶车不易，拙荆还没道谢呢」生动口语叙述
集藏,妆钿铲传,章回小说,清,4,本身白话_无需今译,无,仅影印排印本无今译,白话,「你既非吾师」「看你怎生躲过」「且听下回分解」
集藏,妖狐艳史,章回小说,清,3,本身白话_无需今译,无,未见现代今译本,白话,「夫人何故如此着恼」「这可怎了这可怎了」对白口语
集藏,姑妄言,章回小说,清,34,本身白话_无需今译,无,仅校注点校本无今译,白话,「你们做得好事」「算甚么账」夹评注的口语叙述
集藏,婆罗岸全传,章回小说,清,7,本身白话_无需今译,无,未见现代今译本,白话,「你说半月才有那五两银子」「欢天喜地的拿了回来」
集藏,媚史,章回小说,清,7,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,演义征战体「乞假精兵数千」「斗至百余合不分胜负」夹诗曰
集藏,孝感天,章回小说,清,3,本身白话_无需今译,无,未见现代今译本,白话,「高兄发财哩」「你且停步」「找不着人」夹少量诗
集藏,孤山再梦,章回小说,清,12,本身白话_无需今译,无,未见现代今译本,白话,「了凡道」「小姐之言甚是有理」「算命先生可会占卦的么」
集藏,孽海花,章回小说,清,6,本身白话_无需今译,无,清末白话谴责小说无今译,白话,「恭喜老爷」「喜从何来」议论时事亦明白晓畅
集藏,守宫砂,章回小说,清,21,本身白话_无需今译,无,未见该古籍今译本,白话,「住手」「青天白日之下你想要做甚」武侠口语对白
集藏,宋公明排九宫八卦阵,章回小说,明,16,浅近文言_基本可读_待定,无,元明杂剧无今译,浅近文言,元杂剧体「云」「科」夹曲【中吕粉蝶儿】，对白浅白曲文较难
集藏,宋太祖三下南唐,章回小说,清,9,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,「以法驱役得一位勾魂野鬼」「明枪容易躲暗箭实难防」夹法术文言
集藏,定情人,章回小说,清,8,本身白话_无需今译,无,仅古籍在线无今译,白话,「你们分去只要快些上心做事」「欢天喜地」纯口语
集藏,定鼎奇闻,章回小说,清,13,无,无,未见今译或校注本,文言,满纸崇祯遗诏文言「社稷倾覆使天地祖宗震怒」「宁死则可割地则不可」
集藏,宛如约,章回小说,清,6,无,无,未见今译或校注本,文言,通篇唱和律诗词「苧萝在何地柯斧倩谁人」，叙事文言「情有为情义有为义」
集藏,宦海升沉录,章回小说,清,8,本身白话_无需今译,无,清末白话原著无今译,白话,「自古断无崇尚邪术能治国家的」议论叙事明白可读
集藏,宦海钟,章回小说,清,15,本身白话_无需今译,无,未见现代今译本,白话,「你今天还要走么」「我是自己的亲娘」妓院口语对白
集藏,富翁醒世录,章回小说,清,8,本身白话_无需今译,无,未见今译或校注本,白话,「快快开刀把这万笏斩了」「一朝权在手便把令来行」
集藏,小五义,章回小说,清,32,本身白话_无需今译,无,仅古典文库本无今译,白话,「这位大哥你追的人哪」「瓮里走了鳖了」评书口语
集藏,小五虎演义,章回小说,清,57,本身白话_无需今译,无,评书整理本非今译,白话,「住手青天白日之下你想要做甚」「庆儿你回来了」
集藏,小八义,章回小说,清,98,浅近文言_基本可读_待定,无,仅古典文库本无今译,白话,鼓词韵文「奸相只顾子亲生」夹白，七字唱段需略费力
集藏,山水情,章回小说,清,10,本身白话_无需今译,无,仅古本影印无今译,白话,「了凡道」「难道他是这等薄情」「算命先生可会占卦的么」
集藏,岭南逸史,章回小说,清,14,浅近文言_基本可读_待定,无,未见现代今译本,浅近文言,演义战阵「坚壁清野勿与贼战」「死而不怨」夹文言较密
集藏,巧冤家,章回小说,清,9,本身白话_无需今译,无,未见现代今译本,浅近文言,对白「贫不与富敌富不与官争」雅驯，叙事可读
集藏,巧联珠,章回小说,清,10,本身白话_无需今译,无,未见现代今译本,白话,「老宗翁在何处曾会过按台么」「将错就错」口语对白
集藏,市声,章回小说,清,4,本身白话_无需今译,无,未见现代今译本,白话,「这真是个好主顾」「十六万价也太大了」沪上买卖口语
集藏,常言道,章回小说,清,6,本身白话_无需今译,无,未见今译或校注本,白话,「快快开刀把这万笏斩了」「一朝权在手便把令来行」
道藏,北游记,章回小说,明,3,本身白话_无需今译,无,明白话小说未见现代今译本,浅近文言,「贤弟勿性急」「自午至酉不分胜负」叙事浅白可读
道藏,南游记,章回小说,明,2,本身白话_无需今译,无,明白话小说未见现代今译本,白话,「你因何到此」「我且先送你回去」神魔口语对白
道藏,紫金光耀大仙修真演义,章回小说,明,2,无,无,仅见原文，无今译,文言,房中丹诀文言「纳于丹田能灌溉五藏」「在欲无欲乃能得之」
道藏,西游录注,章回小说,清,3,无,无,未见该书白话今译,文言,地理考据注文「即此录之虎司自大石建都后称为斡耳朵者也」
集藏,一层楼,章回小说,清,14,本身白话_无需今译,无,原为白话小说，无文言今译,白话,「我不说了可不是真个在这里呢」「快走吧老爷叫你有半日了」
集藏,一枕奇,章回小说,清,6,本身白话_无需今译,无,未见白话今译或整理本,白话,「你为甚么眼睛哭得红红的？」对话口语流畅
集藏,七剑十三侠,章回小说,清,23,本身白话_无需今译,无,清白话小说，仅校点本无今译,白话,「难道那两处有什么变卦么？」叙事对话现代可读
集藏,七十二朝人物演义,章回小说,明,40,本身白话_无需今译,无,明白话小说，无今译,浅近文言,夹「子舆」「臣闻明堂」对答及诗赋，略费力可懂
集藏,七真因果传,章回小说,清,9,本身白话_无需今译,无,清白话小说，已是白话,白话,「我明日去化几个馍来供养于他」叙述口语化
集藏,万花楼,章回小说,清,14,本身白话_无需今译,无,清白话小说，仅原文无今译,白话,「哥哥妙算不差」「岂不一举两得」对话顺畅
集藏,枕上晨钟,章回小说,清,4,本身白话_无需今译,无,仅古本小说集成影印排印本无今译,白话,「放屁，这是什地方」口语化白话叙述
集藏,林公案,章回小说,清,11,本身白话_无需今译,无,仅电子排印本未见今译,白话,「养瘦马确为江湖隐语」白话解说现代可读
集藏,林兰香,章回小说,民国,12,本身白话_无需今译,无,仅中华书局徐明点校本非今译,浅近文言,夹「女也不爽，士贰其德」「时运不齐，命涂多舛」骈句
集藏,林黛玉笔记,章回小说,民国,4,浅近文言_基本可读_待定,无,仅据民国本标点未见今译,浅近文言,「余」「外祖母曰」文言叙述加酒令对句，偏文
集藏,柳非烟,章回小说,民国,2,本身白话_无需今译,无,仅维基文库电子本无今译,白话,「你做作这些形景来什么事？」对话口语化
集藏,桃花女阴阳斗传,章回小说,清,6,本身白话_无需今译,无,仅影印及电子本无今译,白话,「老嫂，你快快说来！」对话叙述顺畅
集藏,案中冤案,章回小说,清,5,本身白话_无需今译,无,仅公版电子排印未见今译,白话,「您的贵省，也是湖南吗？」近代白话口吻
集藏,梁山五虎大劫牢,章回小说,清,9,浅近文言_基本可读_待定,无,冷门书未见整理今译本,浅近文言,元杂剧科白曲牌「正宫端正好」唱词夹白，曲文偏难
集藏,梁武帝演义,章回小说,清,39,本身白话_无需今译,无,仅评书电子本未见今译,浅近文言,「陛下昨夜新婚燕尔」夹文言对答，叙事可读
集藏,梅兰佳话,章回小说,清,13,浅近文言_基本可读_待定,无,仅点校电子本非今译,浅近文言,「不待七步即成佳作，字挟风霜」多文言诗评对话
